key prob_value origin
2.5 -18.536755278146 2
2.6 -22.2475342804213 2
2.7 -25.9608919762517 2
2.8 -29.6762599300434 2
2.9 -33.3932390049016 2
2.10 -37.1115382031551 2
2.11 -40.8309388370511 2
2.12 -44.5512724034472 2
2.13 -48.272406319595 2
2.14 -51.9942343907143 2
2.15 -55.7166702429536 2
2.16 -59.4396426795902 2
2.17 -63.1630923219686 2
2.18 -66.8869691310215 2
2.19 -70.6119025919058 2
2.20 -74.3387222583729 2
2.21 -78.1051952270629 2
2.22 -81.9093000752769 2
2.23 -85.7515606244986 2
2.24 -89.6283672474824 2
2.25 -93.5380500419313 2
2.26 -97.4789853371961 2
2.27 -101.449842270186 2
2.28 -105.449385801559 2
2.29 -109.476466922722 2
2.30 -113.542532248344 2
2.31 -117.649163413842 2
2.32 -121.798075839198 2
2.33 -125.991136455947 2
2.34 -130.230384711315 2
2.35 -134.518057643688 2
2.36 -138.839070206457 2
2.37 -143.155655709457 2
2.38 -147.530002542036 2
2.39 -151.958873291601 2
2.40 -156.439886615303 2
2.41 -160.975911651156 2
2.42 -165.567925475908 2
2.43 -170.235862840419 2
2.44 -174.959721508083 2
2.45 -179.742814874952 2
2.46 -184.586998050482 2
2.47 -189.491032080215 2
2.48 -194.460361265347 2
2.49 -199.523077902968 2
2.50 -204.689178852947 2
2.51 -209.711914680195 2
2.52 -214.609285315832 2
2.53 -219.390405537996 2
2.54 -224.070904180641 2
2.55 -228.660055379078 2
2.56 -233.165799626453 2
2.57 -237.594133526443 2
2.58 -242.011826357399 2
2.59 -246.418988776861 2
2.60 -250.828262555538 2
2.61 -255.239629452659 2
2.62 -259.653093858557 2
2.63 -264.068483428159 2
2.64 -268.494483664665 2
2.65 -272.931251242123 2
2.66 -277.395247699287 2
2.67 -281.92795042736 2
2.68 -286.462821779411 2
2.69 -291.001960149238 2
2.70 -295.552920615497 2
2.71 -300.11546671316 2
2.72 -304.685159322052 2
2.73 -309.242840065222 2
2.74 -313.819089382225 2
2.75 -318.422907968528 2
2.76 -323.057036239359 2
2.77 -327.726837720635 2
2.78 -332.432287212445 2
2.79 -337.155775767391 2
2.80 -341.895384878822 2
2.81 -346.754857893183 2
2.82 -351.750557777384 2
2.83 -356.904013650442 2
2.84 -362.244860066879 2
2.85 -367.816761244884 2
2.86 -373.69138134601 2
2.87 -380.005050453693 2
2.88 -386.445807179123 2
2.89 -393.032284672207 2
2.90 -399.683763522279 2
2.91 -405.303501117516 41
2.92 -406.796624231855 41
2.93 -408.290530463361 41
2.94 -409.53917480684 41
2.95 -410.873745660462 41
2.96 -412.215018023844 41
2.97 -413.502951918387 41
2.98 -414.680699609935 41
2.99 -416.068725283945 41
2.100 -417.500241922175 41
2.101 -418.994465945846 42
2.102 -420.562278361592 42
2.103 -422.123619917491 42
2.104 -423.551373111664 42
2.105 -424.931836606384 42
2.106 -426.261627209379 42
2.107 -427.707892931406 42
2.108 -429.171168416549 42
2.109 -430.645127122655 42
2.110 -432.159091860638 42
2.111 -433.713707950729 42
2.112 -435.309146574613 42
2.113 -436.947260737783 42
2.114 -438.631074741891 42
2.115 -440.361983318151 42
2.116 -442.111333902893 42
2.117 -443.916489514919 42
2.118 -445.781445050408 42
2.119 -447.7037368345 42
2.120 -449.686149337226 42
2.121 -451.730669414354 42
2.122 -453.836546359707 42
2.123 -456.000291606841 42
2.124 -458.198892784594 42
2.125 -460.373926003556 42
2.126 -462.584084176005 42
2.127 -464.822428275097 42
2.128 -467.093844501605 42
2.129 -469.256417762519 42
2.130 -471.37936454244 42
2.131 -473.456141279591 42
2.132 -475.521886930409 42
2.133 -477.638278832167 42
2.134 -479.868722231335 42
2.135 -482.157408577072 42
2.136 -484.429402979814 42
2.137 -486.646229482656 42
2.138 -488.902396362315 42
2.139 -491.202620757603 42
2.140 -493.492610136685 42
2.141 -495.776031485743 42
2.142 -498.053738451137 42
2.143 -500.325253700877 42
2.144 -502.589585752701 42
2.145 -504.845561370771 42
2.146 -507.108694031094 42
2.147 -509.357220686526 42
2.148 -511.600413170318 42
2.149 -513.83693621779 42
2.150 -516.066725984292 42
2.151 -518.288870508327 42
2.152 -520.50370545482 42
2.153 -522.708426243647 42
2.154 -524.919367602878 42
2.155 -527.140644979347 42
2.156 -529.271845630627 42
2.157 -531.458600250978 42
2.158 -533.700856901755 42
2.159 -535.998765137149 42
2.160 -538.352990863312 42
2.161 -540.759989659691 42
2.162 -543.196654281378 42
2.163 -545.615762109241 42
2.164 -548.015427559899 42
2.165 -550.397094317428 42
2.166 -552.790452681098 42
2.167 -555.192169154109 42
2.168 -557.527411677743 42
2.169 -559.800331938221 42
2.170 -561.979358722029 42
2.171 -564.164420693371 42
2.172 -566.353683477856 42
2.173 -568.575978589603 42
2.174 -570.75424172844 42
2.175 -572.89074098404 42
2.176 -574.987695463907 42
2.177 -577.061549227533 42
2.178 -579.056297266564 42
2.179 -580.977915107386 42
2.180 -582.831159191849 42
2.181 -584.625961518925 42
2.182 -586.340421755664 42
2.183 -587.979952075184 42
2.184 -589.549447367598 42
2.185 -591.051949474829 42
2.186 -592.535143799875 42
2.187 -593.941434548496 42
2.188 -595.275456038084 42
2.189 -596.543068282246 42
2.190 -597.749098986081 42
2.191 -598.898919022774 42
2.192 -599.987730735686 42
2.193 -601.066046529095 42
2.194 -602.137897459961 42
2.195 -603.187897364672 42
2.196 -604.217001646348 42
2.197 -605.181641228849 42
2.198 -606.138570035546 42
2.199 -607.087236259297 42
2.200 -608.146974721661 42
2.201 -609.197706621786 42
2.202 -610.258693645291 42
2.203 -611.155821255916 42
2.204 -612.04787515246 42
2.205 -612.96086582935 42
2.206 -613.890196053776 42
2.207 -614.725578699393 42
2.208 -615.56132320389 42
2.209 -616.399124887432 42
2.210 -617.239836916063 42
2.211 -618.020885045034 42
2.212 -618.807720652151 42
2.213 -619.600556640091 42
2.214 -620.39978594202 42
2.215 -621.206046122822 42
2.216 -621.742476364 42
2.217 -622.229464340027 42
2.218 -622.760413093486 42
2.219 -623.420068048074 42
2.220 -624.245153893836 42
2.221 -625.150202724287 42
2.222 -626.091511044646 42
2.223 -627.03767937761 42
2.224 -627.98705385069 42
2.225 -629.002767382601 42
2.226 -629.974063829454 42
2.227 -630.973420188875 42
2.228 -631.985555613051 42
2.229 -633.010613175938 42
2.230 -634.025513906501 42
2.231 -635.059539809729 42
2.232 -636.112898962538 42
2.233 -637.203693633126 42
2.234 -638.308965200246 42
2.235 -639.39774367437 42
2.236 -640.486270862096 42
2.237 -641.5556974205 42
2.238 -642.677977034788 42
2.239 -643.860289061628 42
2.240 -645.104337941569 42
2.241 -646.414728947826 42
2.242 -647.793994272628 42
2.243 -649.244397192026 42
2.244 -650.764968644303 42
2.245 -652.359682454142 42
2.246 -654.048464321001 42
2.247 -655.809617513472 42
2.248 -657.65111944815 42
2.249 -659.470544943485 42
2.250 -661.269369170799 42
2.251 -663.100677969927 42
2.252 -664.972454123348 42
2.253 -666.906459442043 42
2.254 -668.909670252675 42
2.255 -670.970435122063 42
2.256 -673.145296288169 42
2.257 -675.40841328351 42
2.258 -677.766382487534 42
2.259 -680.208237702803 42
2.260 -682.742829228738 42
2.261 -685.37819285615 42
2.262 -688.125561605907 42
2.263 -691.001888027994 42
2.264 -694.028433068201 42
2.265 -697.238369638487 42
2.266 -700.616452597833 42
2.267 -704.043755748034 2
2.268 -707.490389677036 2
2.269 -710.95832656943 2
2.270 -714.448352157957 2
2.271 -717.96064396087 2
2.272 -721.493080828472 2
2.273 -725.03989550084 2
2.274 -728.601297718518 2
2.275 -732.196765247725 2
2.276 -735.83550609891 2
2.277 -739.496623008499 2
2.278 -743.151525884747 2
2.279 -746.470490753227 42
2.280 -749.796500744891 42
2.281 -753.132767150245 42
2.282 -756.479864081582 42
2.283 -759.837912472809 42
2.284 -763.204380266836 42
2.285 -766.580013388 42
2.286 -769.964945857011 42
2.287 -773.359226814516 42
2.288 -776.762958928962 42
2.289 -780.176234173277 42
2.290 -783.597256948354 42
2.291 -787.026710433437 42
2.292 -790.464519156413 42
2.293 -793.907544638602 42
2.294 -797.356915543753 42
2.295 -800.808924427297 42
2.296 -804.256834760846 42
2.297 -807.703439552943 42
2.298 -811.148374301828 42
2.299 -814.590331489555 42
2.300 -818.029362601094 42
2.301 -821.465636320018 42
2.302 -824.898818470253 42
2.303 -828.333570297716 42
2.304 -831.76832212518 42
2.305 -835.178134982965 42
2.306 -838.773162935189 42
2.307 -842.579825424959 2
2.308 -846.38648791473 2
3.0 0 NaN
3.1 -3.70735105562921 3
3.2 -7.41470211125842 3
3.3 -11.1220531668876 3
3.4 -14.8294042225168 3
3.5 -18.536755278146 3
3.6 -22.2475342804213 3
3.7 -25.9608919762517 3
3.8 -29.6762599300434 3
3.9 -33.3932390049016 3
3.10 -37.1115382031551 3
3.11 -40.8309388370511 3
3.12 -44.5512724034472 3
3.13 -48.272406319595 3
3.14 -51.9942343907143 3
3.15 -55.7166702429536 3
3.16 -59.4396426795902 3
3.17 -63.1630923219686 3
3.18 -66.8869691310215 3
3.19 -70.6119025919058 3
3.20 -74.3387222583729 3
3.21 -78.0644840432935 3
3.22 -81.7892809127675 3
3.23 -85.5282122902687 3
3.24 -89.2685992288804 3
3.25 -93.0096876221145 3
3.26 -96.7503645390014 3
3.27 -100.490659522253 3
3.28 -104.230599043204 3
3.29 -107.970206913299 3
3.30 -111.703635226486 3
3.31 -115.430921935279 3
3.32 -119.152104528856 3
3.33 -122.867220041492 3
3.34 -126.576305060791 3
3.35 -130.279395735714 3
3.36 -134.002104071759 3
3.37 -137.752776114053 3
3.38 -141.527990946165 3
3.39 -145.31184528745 3
3.40 -149.091698307917 3
3.41 -152.867565954348 3
3.42 -156.63494756554 3
3.43 -160.425611853119 3
3.44 -164.193016281353 3
3.45 -167.93768959604 3
3.46 -171.657319574163 3
3.47 -175.345365815964 3
3.48 -179.00483171037 3
3.49 -182.664691767429 3
3.50 -186.327533115099 3
3.51 -189.997026774534 3
3.52 -193.67321729551 3
3.53 -197.344768856997 3
3.54 -201.020771272554 3
3.55 -204.701739269355 3
3.56 -208.388601959223 3
3.57 -212.081260354853 3
3.58 -215.800049263288 3
3.59 -219.545669384341 3
3.60 -223.329826457439 3
3.61 -227.154057060105 3
3.62 -231.020034363214 3
3.63 -234.929507712496 3
3.64 -238.88801999918 3
3.65 -242.889370008847 3
3.66 -246.89993841467 3
