key prob_value origin
1.35 -131.408519340052 1
1.36 -134.332712686874 1
1.37 -137.218774477792 1
1.38 -140.069020792763 1
1.39 -142.89475527545 1
1.40 -145.697793747643 1
1.41 -148.479001577583 1
1.42 -151.232733281992 1
1.43 -153.955692062312 1
1.44 -156.664158122189 1
1.45 -159.36304243211 1
1.46 -162.05396583719 1
1.47 -164.7542080157 1
1.48 -167.467311795604 1
1.49 -170.19193732201 1
1.50 -172.92727740044 1
1.51 -175.673447790895 1
1.52 -178.430567845521 1
1.53 -181.188311851396 1
1.54 -183.935607326856 1
1.55 -186.672768490475 1
1.56 -189.399897210975 1
1.57 -192.117100866233 1
1.58 -194.824752030317 1
1.59 -197.522940995171 1
1.60 -200.211612574905 1
1.61 -202.904502793006 1
1.62 -205.60095875679 1
1.63 -208.294159683683 1
1.64 -210.95070434832 1
1.65 -213.571598360108 1
1.66 -216.163211866655 1
1.67 -218.726864313134 1
1.68 -221.262651518136 1
1.69 -223.76399483569 1
1.70 -226.231204664762 1
1.71 -228.664947529127 1
1.72 -231.070600137242 1
1.73 -233.457998397149 1
1.74 -235.827430127868 1
1.75 -238.175912312207 1
1.76 -240.502816316155 1
1.77 -242.80652914488 1
1.78 -245.085337955715 1
1.79 -247.327311794013 1
1.80 -249.534259051213 1
1.81 -251.707365183317 1
1.82 -253.836119108027 1
1.83 -255.924052312241 1
1.84 -257.949549066098 1
1.85 -259.909957814239 1
1.86 -261.809003859312 1
1.87 -263.654545834411 1
1.88 -265.449189825199 1
1.89 -267.195386072086 1
1.90 -268.894444181895 1
1.91 -270.525162798022 1
1.92 -272.089013432718 1
1.93 -273.590189557756 1
1.94 -275.065368992949 1
1.95 -276.515233774271 1
1.96 -277.939050104458 1
1.97 -279.337697138487 1
1.98 -280.711791678947 1
1.99 -282.06192213277 1
1.100 -283.388670860319 1
1.101 -284.692572099103 1
1.102 -285.973287682332 1
1.103 -287.22903993526 1
1.104 -288.45691964731 1
1.105 -289.657682676926 1
1.106 -290.832150105201 1
1.107 -291.980995509502 1
1.108 -293.104900834715 1
1.109 -294.218731579825 1
1.110 -295.318972166669 1
1.111 -296.389483942531 1
1.112 -297.436082258554 1
1.113 -298.461557964809 1
1.114 -299.488656463114 1
1.115 -300.524691222748 1
1.116 -301.558488124929 1
1.117 -302.597264100862 1
1.118 -303.63127400789 1
1.119 -304.655667738442 1
1.120 -305.66890237037 1
1.121 -306.70121190045 1
1.122 -307.754543768932 1
1.123 -308.828939852558 1
1.124 -309.905546104218 1
1.125 -310.98421916343 1
1.126 -312.067123441364 1
1.127 -313.153600293482 1
1.128 -314.243646486592 1
1.129 -315.337268875288 1
1.130 -316.434444163258 1
1.131 -317.535183484206 1
1.132 -318.640445381089 1
1.133 -319.750775830856 1
1.134 -320.875566667537 1
1.135 -322.015029751425 1
1.136 -323.169460993632 1
1.137 -324.339087766985 1
1.138 -325.524100039902 1
1.139 -326.713153871697 1
1.140 -327.912920425639 1
1.141 -329.154346758809 1
1.142 -330.437906321507 1
1.143 -331.762436565086 1
1.144 -333.112855201253 1
1.145 -334.482077522943 1
1.146 -335.88696773911 1
1.147 -337.315220663608 1
1.148 -338.786784298997 1
1.149 -340.31328777207 1
1.150 -341.902300193969 1
1.151 -343.52483036966 1
1.152 -345.182232716251 1
1.153 -346.876633582135 1
1.154 -348.619459702757 1
1.155 -350.413456413655 1
1.156 -352.257238149438 1
1.157 -354.156913778719 1
1.158 -356.113887153472 1
1.159 -358.131230697595 1
1.160 -360.212894839036 1
1.161 -362.362650610393 1
1.162 -364.584801655535 1
1.163 -366.884098887918 1
1.164 -369.240195777924 1
1.165 -371.656514969941 1
1.166 -374.136236631738 1
1.167 -376.679043834882 1
1.168 -379.288918287894 1
1.169 -381.974601985903 1
1.170 -384.713203151809 1
1.171 -387.452046964409 1
1.172 -390.190853222314 1
1.173 -392.929430234394 1
1.174 -395.667778054103 1
1.175 -398.409860895065 1
1.176 -401.154676598391 1
1.177 -403.90223265309 1
1.178 -406.638283386583 1
1.179 -409.345762560804 1
1.180 -412.023346163176 1
1.181 -414.672340058637 1
1.182 -417.292758084487 1
1.183 -419.885131897056 1
1.184 -422.442450466116 1
1.185 -424.965239176432 1
1.186 -427.454646999949 1
1.187 -429.907577560424 1
1.188 -432.328768799197 1
1.189 -434.719821347923 1
1.190 -437.08158885357 1
1.191 -439.419256732001 1
1.192 -441.732765746077 1
1.193 -444.022732433135 1
1.194 -446.298568505281 1
1.195 -448.559895199081 1
1.196 -450.811726297601 1
1.197 -453.057699062848 1
1.198 -455.298008271237 1
1.199 -457.532651810822 1
1.200 -459.763577514964 1
1.201 -461.990799154783 1
1.202 -464.214722056899 1
1.203 -466.434684596602 1
1.204 -468.650702396512 1
1.205 -470.86388984798 1
1.206 -473.074254939276 1
1.207 -475.281805613701 1
1.208 -477.485488390486 1
1.209 -479.697741486173 1
1.210 -481.919508559097 1
1.211 -484.152019288193 1
1.212 -486.401881084443 1
1.213 -488.684120020114 1
1.214 -490.987779691591 1
1.215 -493.309311081715 1
1.216 -495.645419117783 1
1.217 -497.995727840352 1
1.218 -500.359643983577 1
1.219 -502.737350120589 1
1.220 -505.11469623546 1
1.221 -507.487229869176 1
1.222 -509.865190444276 1
1.223 -512.220685835577 1
1.224 -514.574545111596 1
1.225 -516.9312334733 1
1.226 -519.271627524526 1
1.227 -521.598138400286 1
1.228 -523.898571778114 1
1.229 -526.172229195891 1
1.230 -528.431366128647 1
1.231 -530.676190406668 1
1.232 -532.906699902523 1
1.233 -535.124843105771 1
1.234 -537.302174297774 1
1.235 -539.436528343657 1
1.236 -541.529651865323 1
1.237 -543.582585686136 1
1.238 -545.59006093235 1
1.239 -547.564706105314 1
1.240 -549.50699628556 1
1.241 -551.41709062648 1
1.242 -553.292008102823 1
1.243 -555.12220500725 1
1.244 -556.916803017715 1
1.245 -558.679913701849 1
1.246 -560.41623832837 1
1.247 -562.134624675087 1
1.248 -563.83561983629 1
1.249 -565.527859176022 1
1.250 -567.22079023826 1
1.251 -568.91505097666 1
1.252 -570.618083885411 1
1.253 -572.324265575549 1
1.254 -574.020503320279 1
1.255 -575.704942165934 1
1.256 -577.384769036011 1
1.257 -579.060657839586 1
1.258 -580.745853260757 1
1.259 -582.439348125656 1
1.260 -584.139190704841 1
1.261 -585.845255969133 1
1.262 -587.557567330709 1
1.263 -589.275576301676 1
1.264 -591.017401601417 1
1.265 -592.785741554443 1
1.266 -594.580844861697 1
1.267 -596.397388168591 1
1.268 -598.261623343082 1
1.269 -600.161960653569 1
1.270 -602.099361672816 1
1.271 -604.07483021934 1
1.272 -606.090500492591 1
1.273 -608.149230215562 1
1.274 -610.252167113937 1
1.275 -612.400932265404 1
1.276 -614.594697148133 1
1.277 -616.822402678075 1
1.278 -619.085209874525 1
1.279 -621.369145138743 1
1.280 -623.663294363824 1
1.281 -625.966862984186 1
1.282 -628.255824260779 1
1.283 -630.568648502551 1
1.284 -632.906570080863 1
1.285 -635.275081479764 1
1.286 -637.67513650162 1
1.287 -640.10381682395 1
1.288 -642.542743950193 1
1.289 -645.006038820052 1
1.290 -647.49431008273 1
1.291 -650.008582032459 1
1.292 -652.549453488775 1
1.293 -655.117657687598 1
1.294 -657.713991077707 1
1.295 -660.338643627325 1
1.296 -662.993612358933 1
1.297 -665.695502261486 1
1.298 -668.398688285107 1
1.299 -671.103096379204 1
1.300 -673.809579556457 1
1.301 -676.51928441313 1
1.302 -679.219447075038 1
1.303 -681.911755246194 1
1.304 -684.59671934299 1
1.305 -687.274392947364 1
1.306 -689.824727455149 1
1.307 -692.26072772195 1
1.308 -694.594233849558 1
1.309 -696.834436425764 1
1.310 -699.014123309918 1
1.311 -701.149497887789 1
1.312 -703.277643101732 1
1.313 -705.241226643614 1
1.314 -707.054021426597 1
1.315 -708.732391888252 1
1.316 -710.292286013445 1
1.317 -711.746267421433 1
1.318 -713.12767291611 1
1.319 -714.429995977396 1
1.320 -715.659034893347 1
1.321 -716.819792423543 1
1.322 -717.920287281042 1
1.323 -718.963954346885 1
1.324 -719.955837460727 1
1.325 -720.898487018674 1
1.326 -721.792556475591 1
1.327 -722.673211405526 1
1.328 -723.530272412783 1
1.329 -724.355271836192 1
1.330 -725.144309873328 1
1.331 -725.901928580741 1
1.332 -726.625894179758 1
1.333 -727.314782505903 1
1.334 -727.97187215277 1
1.335 -728.598141228074 1
1.336 -729.223834136718 1
1.337 -729.851455354715 1
1.338 -730.480996797801 1
1.339 -731.119607390358 1
1.340 -731.763778043012 1
1.341 -732.410720407709 1
1.342 -733.053347953493 1
1.343 -733.733551989871 1
1.344 -734.460299610275 1
1.345 -735.236299360869 1
1.346 -736.064122807687 1
1.347 -736.946611118773 1
1.348 -737.874016014769 1
1.349 -738.857576691513 1
1.350 -739.900635228156 1
1.351 -741.006954755203 1
1.352 -742.176904453867 1
1.353 -743.4149828544 1
1.354 -744.723423311573 1
1.355 -746.108955383076 1
1.356 -747.578261444589 1
1.357 -749.075501832861 1
1.358 -750.621799060273 1
1.359 -752.239307038286 1
1.360 -753.951632830962 1
1.361 -755.759188492112 1
1.362 -757.687801845677 1
2.0 0 NaN
2.1 -6.99981696521783 2
2.2 -14.2048331991686 2
2.3 -21.6712510878525 2
2.4 -29.3351582526205 2
2.5 -37.1563735011872 2
2.6 -45.1073362707504 2
2.7 -53.1680075863366 2
2.8 -61.3231920210067 2
2.9 -69.5609712462484 2
2.10 -77.8716267958717 2
2.11 -86.2481946265944 2
2.12 -94.6841421718365 2
2.13 -103.173953025998 2
2.14 -111.668472862177 2
2.15 -120.167030224682 2
2.16 -128.6691444968 2
2.17 -137.140795213008 2
2.18 -145.585935021237 2
2.19 -153.88717368317 11
2.20 -156.026072473953 11
2.21 -158.202556080522 11
2.22 -160.414183554492 11
2.23 -162.609539069678 11
2.24 -164.830703214214 11
2.25 -167.07524080212 11
2.26 -169.341163680526 11
2.27 -171.626541453134 11
2.28 -173.929664136268 11
2.29 -176.249214927573 11
2.30 -178.364018236997 11
2.31 -180.449332869134 11
2.32 -182.337585500005 11
2.33 -183.532859656965 11
2.34 -185.489806936139 11
2.35 -187.685213038836 11
2.36 -190.003946222394 11
2.37 -192.425327973961 11
2.38 -194.937585709396 11
2.39 -197.561457081163 11
2.40 -200.260333979524 11
2.41 -203.034612162593 11
2.42 -205.865315041364 11
2.43 -208.761834857586 11
2.44 -211.750365456006 11
2.45 -214.831244089248 11
2.46 -218.002406848747 11
2.47 -221.273756109082 11
2.48 -224.574247300476 11
2.49 -227.861955480532 2
2.50 -231.104449903082 2
2.51 -234.303686723613 2
2.52 -237.46145983601 2
2.53 -240.575012862534 2
2.54 -243.630726701878 2
2.55 -246.631856875482 2
2.56 -249.581229185062 2
2.57 -252.481398765367 2
2.58 -255.334946227502 2
2.59 -258.143948711034 2
2.60 -260.911906598855 2
2.61 -263.672000532597 2
2.62 -266.427884393949 2
2.63 -269.211297899201 2
2.64 -272.013310537686 2
2.65 -274.833941071133 2
2.66 -277.67692631031 2
2.67 -280.543327155195 2
2.68 -283.432754165063 2
2.69 -286.334781482963 2
2.70 -289.248262453293 2
2.71 -292.172578023366 2
2.72 -295.115179817135 2
2.73 -298.084383643346 2
2.74 -301.080842725932 2
2.75 -304.098864348026 2
2.76 -307.136766271818 2
2.77 -310.190565651726 2
2.78 -313.255598987338 2
2.79 -316.326244602861 2
2.80 -319.403825020325 2
2.81 -322.488388667237 2
2.82 -325.606002503001 2
2.83 -328.76259923629 2
2.84 -331.974249363414 2
2.85 -335.243201057186 2
2.86 -338.57290000941 2
2.87 -341.968001939253 2
2.88 -345.432580326415 2
2.89 -348.971821610246 2
2.90 -352.591523412391 2
2.91 -356.215233724295 2
2.92 -359.842141441335 2
2.93 -363.472256779574 2
2.94 -367.135841282695 2
2.95 -370.834077167553 2
2.96 -374.565376750808 2
2.97 -378.330875864356 2
2.98 -382.131782265113 2
2.99 -385.969395793669 2
2.100 -389.845125351032 2
2.101 -393.760481537043 2
2.102 -397.522568080928 1
2.103 -398.837697904248 1
2.104 -400.148386115961 1
2.105 -401.434396077728 1
2.106 -402.696887781943 1
2.107 -403.937145338453 1
2.108 -405.156421088724 1
2.109 -406.386960551082 1
2.110 -407.619739985911 1
2.111 -408.85684216265 1
2.112 -409.928922241403 1
2.113 -410.978414612323 1
2.114 -412.028728901331 1
2.115 -413.087894327791 1
2.116 -414.149986788991 1
2.117 -415.213575430715 1
2.118 -416.294368106417 1
2.119 -417.371348477127 1
2.120 -418.441067515337 1
2.121 -419.514389728361 1
2.122 -420.613883312962 1
2.123 -421.738880017371 1
2.124 -422.86867990393 1
2.125 -424.003857799676 1
2.126 -425.146135331799 1
2.127 -426.296256130824 1
2.128 -427.4547871108 1
2.129 -428.622481945195 1
2.130 -429.80022713783 1
2.131 -430.989256305365 1
2.132 -432.194091794015 1
2.133 -433.416874226036 1
2.134 -434.428012927112 1
2.135 -435.462567789819 1
2.136 -436.519964754685 1
2.137 -437.598556617353 1
2.138 -438.697675443311 1
2.139 -439.871717972741 1
2.140 -441.053664090538 1
2.141 -442.239821092044 1
2.142 -443.515308955587 1
2.143 -444.831031335031 1
2.144 -446.17165950028 1
2.145 -447.529810605699 1
2.146 -448.923463986163 1
2.147 -450.339996416792 1
2.148 -451.712765066606 1
2.149 -453.142934835256 1
2.150 -454.633741663925 1
2.151 -456.204292561747 1
2.152 -457.808409756489 1
2.153 -459.448679431301 1
2.154 -461.082800550642 1
2.155 -462.76883526559 1
2.156 -464.508499795002 1
2.157 -466.31724494518 1
2.158 -468.170984432319 1
2.159 -470.081669245202 1
2.160 -472.054875820048 1
2.161 -474.132072284718 1
2.162 -476.27734824057 1
2.163 -478.494947299854 1
2.164 -480.829273233348 1
2.165 -483.221671292994 1
2.166 -485.675201732888 1
2.167 -488.18933929996 1
2.168 -490.767551011166 1
2.169 -493.293628511721 1
2.170 -495.859204638491 1
2.171 -498.49203348132 1
2.172 -501.134660629896 1
2.173 -503.78534389536 1
2.174 -506.442938566441 1
2.175 -509.107239373758 1
2.176 -511.780217661066 1
2.177 -514.460397131589 1
2.178 -517.163059957797 1
2.179 -519.837957852066 1
2.180 -522.486533196775 1
2.181 -525.108680870115 1
2.182 -527.704034876944 1
2.183 -530.273413709055 1
2.184 -532.825026550814 1
2.185 -535.342417286068 1
2.186 -537.826807184344 1
2.187 -540.274469701288 1
2.188 -542.691252298965 1
2.189 -545.078263202883 1
2.190 -547.436233426496 1
2.191 -549.642349949559 1
2.192 -551.843355632946 1
2.193 -554.036799124179 1
2.194 -556.232632091987 1
2.195 -558.420892621231 1
2.196 -560.613815468645 1
2.197 -562.802484256569 1
2.198 -564.989020623374 1
2.199 -567.182654668825 1
2.200 -569.402651145763 1
2.201 -571.619141230409 1
2.202 -573.8324245924 1
2.203 -576.04196205357 1
2.204 -578.247743161938 1
2.205 -580.450761015315 1
2.206 -582.651115352372 1
2.207 -584.848809933564 1
2.208 -587.043309332234 1
2.209 -589.259305531034 1
2.210 -591.48425174004 1
2.211 -593.719135346196 1
2.212 -595.966571768632 1
2.213 -598.234776984182 1
2.214 -600.533132528426 1
2.215 -602.85246983615 1
2.216 -605.189142105061 1
2.217 -607.540497042163 1
2.218 -609.906016989326 1
2.219 -612.285376727152 1
2.220 -614.684134771014 1
2.221 -617.144653155157 1
2.222 -619.608078502978 1
2.223 -622.08453202313 1
2.224 -624.536963749971 1
2.225 -627.0004973215 1
2.226 -629.459646988257 1
2.227 -631.913769408868 1
2.228 -634.367633150786 1
2.229 -636.811160077951 1
2.230 -639.163945175882 1
2.231 -641.509013167824 1
2.232 -643.847098153192 1
2.233 -646.183813172334 1
2.234 -648.508234117792 1
2.235 -650.797521898057 1
2.236 -653.057950721154 1
2.237 -655.294933548716 1
2.238 -657.50979161808 1
2.239 -659.381967607759 1
2.240 -661.236370266471 1
2.241 -663.069775757886 1
2.242 -664.875119599231 1
2.243 -666.637631147242 1
2.244 -668.377293688426 1
2.245 -670.093095647125 1
2.246 -671.789409969935 1
2.247 -673.479003253685 1
2.248 -675.153036295352 1
2.249 -676.540792486973 1
2.250 -678.006855397419 1
2.251 -679.565813069473 1
2.252 -681.218084727899 1
2.253 -682.795054411598 1
2.254 -684.388243801739 1
2.255 -685.982855548894 1
2.256 -687.575549744677 1
2.257 -689.176667519114 1
2.258 -690.798047336737 1
2.259 -692.427485903338 1
2.260 -694.070063077868 1
2.261 -695.721074956956 1
2.262 -697.380576182467 1
2.263 -699.048326590255 1
2.264 -700.768383755765 1
2.265 -702.510211331894 1
2.266 -704.28275158996 1
2.267 -706.081891278132 1
2.268 -707.901583623983 1
2.269 -709.780786937196 1
2.270 -711.698492529475 1
2.271 -713.653573923869 1
2.272 -715.645711520538 1
2.273 -717.679549172297 1
2.274 -719.757720290214 1
2.275 -721.880353862915 1
2.276 -724.048511692324 1
2.277 -726.258195461879 1
2.278 -728.502077294164 1
2.279 -730.871773698507 1
2.280 -733.263479202498 1
2.281 -735.640976623926 1
2.282 -737.975911706532 1
2.283 -740.372972611379 1
2.284 -742.807007653879 1
2.285 -745.282869989515 1
2.286 -747.811412032345 1
2.287 -750.388387737659 1
2.288 -752.974117665583 1
2.289 -755.615764930261 1
2.290 -758.333603291886 1
2.291 -761.167259774188 1
2.292 -764.213740465181 1
2.293 -767.967959411408 1
2.294 -770.688197347516 1
2.295 -773.636904334122 1
2.296 -776.32669588865 1
2.297 -779.081460144677 1
2.298 -782.069783366901 1
2.299 -785.174674945441 1
2.300 -787.962145709851 1
2.301 -790.762593256377 1
2.302 -793.940352995292 1
2.303 -796.945104347853 1
2.304 -799.559417982877 1
2.305 -802.172033179953 1
2.306 -804.717907387607 1
2.307 -807.150445129403 1
2.308 -809.481162740521 1
2.309 -811.719086107811 1
2.310 -813.894730078727 1
2.311 -816.02600131646 1
2.312 -818.152339559798 1
2.313 -820.119910898051 1
2.314 -822.056439971266 1
2.315 -823.839855646474 1
2.316 -825.489686391302 1
2.317 -827.021835530909 1
2.318 -828.361187083341 1
2.319 -829.627986988043 1
2.320 -830.827498779529 1
2.321 -831.963317507827 1
2.322 -832.649394192792 1
2.323 -833.42935434411 1
2.324 -834.239595725039 1
2.325 -835.041801103411 1
2.326 -835.823138614575 1
2.327 -835.025774555047 1
2.328 -835.465691884022 1
2.329 -836.137926104906 1
2.330 -836.883948540387 1
2.331 -837.563616198257 1
2.332 -838.272137736088 1
2.333 -838.97523893647 1
2.334 -839.644788470348 1
2.335 -840.282905144362 1
2.336 -840.863329870277 1
2.337 -841.449699355486 1
2.338 -842.039484740038 1
2.339 -842.645567779241 1
2.340 -843.261907625625 1
2.341 -843.884202345607 1
2.342 -844.510758592418 1
2.343 -845.139237145282 1
2.344 -845.787109360468 1
2.345 -846.4827715531 1
2.346 -847.228720882811 1
2.347 -848.02740736537 1
2.348 -848.886520323134 1
2.349 -849.804571132437 1
2.350 -850.778864411158 1
2.351 -851.812734465752 1
2.352 -852.91630795877 1
2.353 -854.084076274784 1
2.354 -855.319718705377 1
2.355 -856.629408054335 1
3.0 0 NaN
3.1 -3.85299808019374 3
3.2 -7.91119542912039 3
3.3 -12.2307944327802 3
3.4 -16.7624967343098 3
3.5 -21.465600495996 3
3.6 -26.3120527481985 3
3.7 -31.281349174039 3
3.8 -36.3578537782551 3
3.9 -41.5292431217556 3
3.10 -46.7854935286234 3
3.11 -52.118813538893 3
3.12 -57.5223324045516 3
3.13 -62.9902113476821 3
3.14 -68.5188750322175 3
3.15 -74.1085851170054 3
3.16 -79.7564412734914 3
3.17 -85.4585517888653 3
3.18 -91.2126675289391 3
3.19 -97.0160187349251 3
3.20 -102.866106487107 3
3.21 -108.760664861085 3
3.22 -114.697629754179 3
3.23 -120.614734403814 3
3.24 -126.558379179639 3
3.25 -132.537598547198 3
3.26 -138.550925344341 3
3.27 -144.596999867107 3
3.28 -150.674554107211 3
3.29 -156.782411304735 3
3.30 -163.267877739687 3
3.31 -170.369468016146 3
3.32 -177.92820061702 3
3.33 -185.350117695383 11
3.34 -187.6215926278 11
3.35 -189.980612535331 11
3.36 -192.405000053268 11
3.37 -194.898187410661 11
3.38 -197.461519506148 11
3.39 -200.119183044976 11
3.40 -202.845778979037 11
3.41 -205.642918833982 11
3.42 -208.494837535881 11
3.43 -211.410046293915 11
3.44 -214.412683760761 11
3.45 -217.415525846224 11
3.46 -220.626338074108 11
3.47 -223.921579258597 11
3.48 -227.229936493957 11
3.49 -230.558912984317 11
3.50 -233.909452349721 12
3.51 -237.283054475683 12
3.52 -240.680100939202 12
3.53 -244.148785983929 12
3.54 -247.653110155953 12
3.55 -251.161107599568 12
3.56 -254.726692774759 12
3.57 -258.35284131456 12
3.58 -262.04322365785 12
3.59 -265.801688213559 12
3.60 -269.632761916008 12
3.61 -273.557051102238 12
3.62 -277.489852325541 12
3.63 -281.442409288594 12
3.64 -285.417661899968 12
3.65 -289.399664199706 12
3.66 -293.391726412805 12
3.67 -297.396738312989 12
3.68 -301.414116702124 12
3.69 -305.432423099054 12
3.70 -308.755502779277 20
3.71 -311.489814431388 20
3.72 -314.228704184845 20
3.73 -316.978782041322 20
3.74 -319.740129951472 20
3.75 -322.568963306768 20
3.76 -325.297868585593 20
3.77 -328.036618370462 20
3.78 -330.782295551822 20
3.79 -333.514084915699 20
3.80 -336.263930310588 20
3.81 -339.00430472461 20
3.82 -341.729221880425 20
3.83 -344.431210252682 20
3.84 -347.12644976349 20
3.85 -349.890958268992 20
3.86 -352.680655903141 20
3.87 -355.491069226569 20
3.88 -358.327987847753 20
3.89 -361.192536959992 20
3.90 -364.085759871586 20
3.91 -366.972199825093 20
3.92 -369.898177675092 20
3.93 -372.865364171437 20
3.94 -375.859013692869 20
3.95 -378.880931737082 20
3.96 -381.929445408177 20
3.97 -385.005404466478 20
3.98 -388.109571408791 20
3.99 -391.24276461969 20
3.100 -394.405861264699 20
3.101 -397.599781332139 20
3.102 -400.144685551384 1
3.103 -401.45059609904 1
3.104 -402.75084943822 1
3.105 -404.025303189872 1
3.106 -405.30834614012 1
3.107 -406.572473669634 1
3.108 -407.819837622071 1
3.109 -408.936650074201 1
3.110 -410.094953670658 1
3.111 -411.253745161697 1
3.112 -412.40960102437 1
3.113 -413.372782105501 1
3.114 -414.293662645471 1
3.115 -414.800760332888 1
3.116 -415.723996764819 1
3.117 -416.688071382545 1
3.118 -417.707287692224 1
3.119 -418.718640210088 1
3.120 -419.719491013552 1
3.121 -420.677039414236 1
3.122 -421.656514097264 1
3.123 -422.658763330797 1
3.124 -423.717298832526 1
3.125 -424.778163793878 1
3.126 -425.843147196655 1
3.127 -426.926418379158 1
3.128 -428.01325620503 1
3.129 -429.103661266867 1
