key prob_value origin
0.112 -230.990133174558 0
0.113 -234.223089152738 0
0.114 -237.325226126572 0
0.115 -240.220547684968 0
0.116 -243.0030836197 0
0.117 -245.684275027979 0
0.118 -248.273454104461 0
0.119 -250.77837834296 0
0.120 -253.205598279518 0
0.121 -255.560718953116 0
0.122 -257.84859090631 0
0.123 -260.093530727143 0
0.124 -262.339456446742 0
0.125 -264.558756996718 0
0.126 -266.74963552508 0
0.127 -268.912877568031 0
0.128 -271.049226405293 0
0.129 -273.13497249114 0
0.130 -275.197947369895 0
0.131 -277.213170415085 0
0.132 -279.163283750278 0
0.133 -281.057975648027 0
0.134 -282.888657143171 0
0.135 -284.666540832912 0
0.136 -286.407120546381 0
0.137 -288.096195161825 0
0.138 -289.730167820622 0
0.139 -291.323447294762 0
0.140 -292.87762497189 0
0.141 -294.408092129835 0
0.142 -295.903136786156 0
0.143 -297.363321872103 0
0.144 -298.812962409172 0
0.145 -300.28061333697 0
0.146 -301.742774701962 0
0.147 -303.212025129334 0
0.148 -304.688107731062 0
0.149 -306.169676818835 0
0.150 -307.681016021048 0
0.151 -309.223020196845 0
0.152 -310.79660714742 0
0.153 -312.402806966052 0
0.154 -314.042720607625 0
0.155 -315.717524470178 0
0.156 -317.428552123098 0
0.157 -319.17716520766 0
0.158 -320.96483174427 0
0.159 -322.793145403308 0
0.160 -324.663825371394 0
0.161 -326.578746266071 0
0.162 -328.557421645127 0
0.163 -330.5980515819 0
0.164 -332.718699991818 0
0.165 -334.915594425125 0
0.166 -337.193477602377 0
0.167 -339.575597980247 0
0.168 -342.08174835828 0
0.169 -344.711482380988 0
0.170 -347.48225711987 0
0.171 -350.369553227222 0
0.172 -353.42185177493 0
0.173 -356.676185024277 0
0.174 -360.189417922958 0
0.175 -363.936129427043 0
0.176 -368.092707862075 0
0.177 -372.636622623982 0
0.178 -377.833811470382 0
0.179 -386.896456375436 0
0.180 -395.960188177325 0
0.181 -405.060145383094 0
0.182 -414.304089247297 0
0.183 -423.716911964583 0
0.184 -433.329459172326 0
0.185 -443.190792578636 0
0.186 -453.085358081054 0
0.187 -463.012605189096 0
0.188 -472.976263485739 0
0.189 -482.955637561688 0
0.190 -492.961444359264 0
0.191 -502.995026099587 0
0.192 -513.05716778423 0
0.193 -523.148709124475 0
0.194 -533.270540709163 0
0.195 -543.423608773503 0
0.196 -553.609175529939 0
0.197 -564.016178194949 0
0.198 -567.636411082203 26
0.199 -570.277983555363 26
0.200 -572.911714673222 26
0.201 -575.565482035901 26
0.202 -578.300296722517 26
0.203 -581.229436612729 26
0.204 -583.743056361512 26
0.205 -586.312306255264 26
0.206 -589.039531361027 26
0.207 -591.431962367501 26
0.208 -593.896425155084 26
0.209 -596.130264424187 26
0.210 -598.368045809221 26
0.211 -600.612250340566 26
0.212 -602.867074705513 26
0.213 -605.031312613981 26
0.214 -607.132394396211 26
0.215 -609.369345865622 26
0.216 -611.647564115084 26
0.217 -614.264672564259 26
0.218 -616.524501074745 26
0.219 -618.769254915321 26
0.220 -621.164107425589 26
0.221 -623.409477849585 26
0.222 -625.660088306153 26
0.223 -627.924076624454 26
0.224 -630.218263551751 26
0.225 -632.576266502849 26
0.226 -634.822351716248 26
0.227 -636.942739909799 26
0.228 -638.993307248481 26
0.229 -641.033986947208 26
0.230 -643.06514031113 26
1.0 0 NaN
1.1 -1.6094379124341 1
1.2 -3.2188758248682 1
1.3 -4.8283137373023 1
1.4 -6.4377516497364 1
1.5 -8.0471895621705 1
1.6 -9.6566274746046 1
1.7 -11.2660653870387 1
1.8 -12.8755032994728 1
1.9 -14.4849412119069 1
1.10 -16.094379124341 1
1.11 -17.7038170367751 1
1.12 -19.3132549492092 1
1.13 -20.9226928616433 1
1.14 -22.5321307740774 1
1.15 -24.1415686865115 1
1.16 -25.7510065989456 1
1.17 -27.3604445113797 1
1.18 -28.9698824238138 1
1.19 -30.5793203362479 1
1.20 -32.188758248682 1
1.21 -33.7981961611161 1
1.22 -35.4076340735502 1
1.23 -37.0170719859843 1
1.24 -38.6265098984184 1
1.25 -40.2359478108525 1
1.26 -41.8453857232866 1
1.27 -43.4548236357207 1
1.28 -45.0642615481548 1
1.29 -46.6736994605889 1
1.30 -48.3015867459113 1
1.31 -49.9482701915131 1
1.32 -51.6141098718569 1
1.33 -53.2994799270524 1
1.34 -55.0047694034755 1
1.35 -56.7303831627358 1
1.36 -58.4843663484539 1
1.37 -60.2675473428956 1
1.38 -62.0781442413203 1
1.39 -63.9169299142353 1
1.40 -65.7847220746915 1
1.41 -67.6823872978834 1
1.42 -69.6108455359947 1
1.43 -71.5710752069972 1
1.44 -73.5641189516075 1
1.45 -75.5910901717964 1
1.46 -77.6531804881529 1
1.47 -79.7516682834037 1
1.48 -81.8879285373349 1
1.49 -84.0634442067326 1
1.50 -86.279819466182 1
1.51 -88.5387952063615 1
1.52 -90.8422672924473 1
1.53 -93.1923082258159 1
1.54 -95.5911930409212 1
1.55 -98.0414305258192 1
1.56 -100.545801208795 1
1.57 -103.107404049547 1
1.58 -105.729714480545 1
1.59 -108.41665747189 1
1.60 -111.110540988072 1
1.61 -113.811413536842 1
1.62 -116.519324308772 1
1.63 -119.233101187055 1
1.64 -121.952729665359 1
1.65 -124.678262856916 1
1.66 -127.307529024442 1
1.67 -129.848987143574 1
1.68 -132.315256721825 1
1.69 -134.767049890777 1
1.70 -137.228856550485 1
1.71 -139.710701726579 1
1.72 -142.183704473277 1
1.73 -144.637115306732 1
1.74 -147.058469411736 1
1.75 -149.448762582835 1
1.76 -151.844590423733 1
1.77 -154.245983737563 1
1.78 -156.652973672249 1
1.79 -159.078912135165 1
1.80 -161.524165119223 1
1.81 -163.989144656212 1
1.82 -166.474305227615 1
1.83 -168.980062510778 1
1.84 -171.506849667582 1
1.85 -174.054991075325 1
1.86 -176.624952706628 1
1.87 -179.217221324674 1
1.88 -181.832305906449 1
1.89 -184.47073919894 1
1.90 -187.139103155627 1
1.91 -189.83832133496 1
1.92 -192.569376110784 1
1.93 -195.335042738082 1
1.94 -198.137590878707 1
1.95 -200.977753651196 1
1.96 -203.96359357657 1
1.97 -207.120011466523 1
1.98 -210.481170766077 1
1.99 -213.907934005809 1
1.100 -217.26822892426 1
1.101 -220.605077881361 1
1.102 -224.014478252663 1
1.103 -227.526825688838 1
1.104 -231.213456135714 1
1.105 -235.102912538355 1
1.106 -239.011532071444 1
1.107 -242.978030866276 1
1.108 -247.023760299478 1
1.109 -250.933687643272 1
1.110 -254.724069411718 1
1.111 -258.255717111788 1
1.112 -261.648253981805 1
1.113 -264.926218184706 1
1.114 -268.125738898479 1
1.115 -271.203093918502 1
1.116 -274.153556479366 1
1.117 -275.129177779053 3
1.118 -275.928002352956 3
1.119 -276.746709782712 3
1.120 -277.583845236113 3
1.121 -278.438322046965 3
1.122 -279.30931621568 3
1.123 -280.195905661463 3
1.124 -281.095497650481 3
1.125 -282.00471468184 3
1.126 -282.925375428488 3
1.127 -283.857398098662 3
1.128 -284.800550688973 3
1.129 -285.760409535245 3
1.130 -286.749660257084 3
1.131 -287.734256869122 3
1.132 -288.737958630548 3
1.133 -289.802965052919 3
1.134 -290.901273930786 3
1.135 -292.074367729345 3
1.136 -293.310158046795 3
1.137 -294.585280596489 3
1.138 -295.932934407898 3
1.139 -297.393657588532 3
1.140 -298.921278118697 1
1.141 -300.449844701066 1
1.142 -301.961526757327 1
1.143 -303.454591677492 1
1.144 -304.924305653636 1
1.145 -306.391956581435 1
1.146 -307.854117946427 1
1.147 -309.323368373799 1
1.148 -310.812316007566 1
1.149 -312.32074571463 1
1.150 -313.859769112035 1
1.151 -315.430343587191 1
1.152 -317.033474090585 1
1.153 -318.670256287736 1
1.154 -320.341862784267 1
1.155 -322.049550204641 1
1.156 -323.794701138789 1
1.157 -325.578773912787 1
1.158 -327.403345002661 1
1.159 -329.270126796244 1
1.160 -331.180978410799 1
1.161 -333.137931891313 1
1.162 -335.161475313932 1
1.163 -337.249916418922 1
1.164 -339.422470424668 1
1.165 -341.675507217129 1
1.166 -344.014423691571 1
1.167 -346.464565333578 1
1.168 -349.048090731188 1
1.169 -351.765879596479 1
1.170 -354.638796839312 1
1.171 -357.641668074862 1
1.172 -360.831831904158 1
1.173 -364.257764802577 1
1.174 -367.999533015502 1
1.175 -372.044728822589 1
1.176 -376.69369822959 1
1.177 -382.088104582044 1
1.178 -388.135701260432 1
1.179 -398.038677557803 1
1.180 -407.936590400699 1
1.181 -417.863809496645 1
1.182 -427.924238844436 1
1.183 -438.143755883273 1
1.184 -448.552736992398 1
1.185 -459.186828525721 1
1.186 -469.842511598803 1
1.187 -480.520262739381 1
1.188 -491.229769396759 1
1.189 -501.952267226229 1
1.190 -512.649026410089 3
1.191 -522.952604392987 3
1.192 -533.263290644775 3
1.193 -543.581021192809 3
1.194 -553.905868060546 3
1.195 -560.335247691749 26
1.196 -562.988148607495 26
1.197 -565.738799422652 26
1.198 -568.296486596804 26
1.199 -570.898796552662 26
1.200 -573.477529543379 26
1.201 -576.046584403153 26
1.202 -578.633945551387 26
1.203 -581.237690336758 26
1.204 -583.562909421273 26
1.205 -585.875650389229 26
1.206 -588.17285879523 26
1.207 -590.343295944714 26
1.208 -592.573806472985 26
1.209 -594.809444081243 26
1.210 -597.051021062138 26
1.211 -599.300850628957 26
1.212 -601.563531313308 26
1.213 -603.727295642489 26
1.214 -605.827795044771 26
1.215 -608.071882807301 26
1.216 -610.360097818173 26
1.217 -612.700035876317 26
1.218 -614.896481679744 26
1.219 -617.070232959494 26
1.220 -619.269700456959 26
1.221 -621.405479695531 26
1.222 -623.523930452094 26
1.223 -625.624537821494 26
1.224 -627.707356758948 26
1.225 -629.772644578045 26
1.226 -631.801798955353 26
1.227 -633.822314016939 26
1.228 -635.88827584723 26
1.229 -637.946075612207 26
1.230 -639.996893611638 26
2.0 0 NaN
2.1 -1.6094379124341 2
2.2 -3.2188758248682 2
2.3 -4.8283137373023 2
2.4 -6.4377516497364 2
2.5 -8.0471895621705 2
2.6 -9.6566274746046 2
2.7 -11.2660653870387 2
2.8 -12.8755032994728 2
2.9 -14.4849412119069 2
2.10 -16.094379124341 2
2.11 -17.7038170367751 2
2.12 -19.3132549492092 2
2.13 -20.9226928616433 2
2.14 -22.5321307740774 2
2.15 -24.1415686865115 2
2.16 -25.7510065989456 2
2.17 -27.3604445113797 2
2.18 -28.9698824238138 2
2.19 -30.5793203362479 2
2.20 -32.188758248682 2
2.21 -33.7981961611161 2
2.22 -35.4076340735502 2
2.23 -37.0170719859843 2
2.24 -38.6265098984184 2
2.25 -40.2359478108525 2
2.26 -41.8453857232866 2
2.27 -43.4548236357207 2
2.28 -45.0642615481548 2
2.29 -46.6736994605889 2
2.30 -48.3015867459113 2
2.31 -49.9482701915131 2
2.32 -51.6141098718569 2
2.33 -53.2994799270524 2
2.34 -55.0047694034755 2
2.35 -56.7303831627358 2
2.36 -58.4565148057267 2
2.37 -60.1831646007908 2
2.38 -61.9008483580202 2
2.39 -63.6096457534004 2
2.40 -65.3096350593122 2
2.41 -67.0008931812977 2
2.42 -68.6834956935533 2
2.43 -70.3575168732047 2
2.44 -72.0230297334154 2
2.45 -73.6801060553769 2
2.46 -75.3288164192301 2
2.47 -76.9692302339588 2
2.48 -78.6014157663004 2
2.49 -80.2254401687123 2
2.50 -81.841369506433 2
2.51 -83.4492687836736 2
2.52 -85.0492019689753 2
2.53 -86.6412320197645 2
2.54 -88.2254209061383 2
2.55 -89.8018296339095 2
2.56 -91.3705182669404 2
2.57 -92.9315459487914 2
2.58 -94.4849709237118 2
2.59 -96.0308505569969 2
2.60 -97.5449028855111 2
2.61 -99.0281097185581 2
2.62 -100.481394099976 2
2.63 -101.904314854333 2
2.64 -103.297715979456 2
2.65 -104.662462626138 2
2.66 -106.0204529281 2
2.67 -107.371732227361 2
2.68 -108.723006224424 2
2.69 -110.070229893239 2
2.70 -111.408592721493 2
2.71 -112.737133436671 2
2.72 -114.061346756574 2
2.73 -115.383304178696 2
2.74 -116.705522423527 2
2.75 -118.028001559111 2
2.76 -119.342179757719 2
2.77 -120.648125358019 2
2.78 -121.945905582647 2
2.79 -123.234163925881 2
2.80 -124.512990199442 2
2.81 -125.782714877945 2
2.82 -127.043848192504 2
2.83 -128.296463326356 2
2.84 -129.540632226479 2
2.85 -130.77555752082 2
2.86 -132.00132387164 2
2.87 -133.218014404419 2
2.88 -134.425710749326 2
2.89 -135.624493081204 2
2.90 -136.81982604339 2
2.91 -138.011721493147 2
2.92 -139.200191206498 2
2.93 -140.388596908939 2
2.94 -141.581911459775 2
2.95 -142.776920921808 2
2.96 -143.966993439907 2
2.97 -145.152153267798 2
2.98 -146.332306878002 2
2.99 -147.508473809457 2
2.100 -148.703195405977 2
2.101 -149.901933906189 2
2.102 -151.100388535377 2
2.103 -152.300279280856 2
2.104 -153.494919262841 2
2.105 -154.687289254694 2
2.106 -155.888003609775 2
2.107 -157.091860532837 2
2.108 -158.296634114462 2
2.109 -159.510212311254 2
2.110 -160.732673333582 2
2.111 -161.97334756573 2
2.112 -163.225728898433 2
2.113 -164.489333967042 2
2.114 -165.768437260492 2
2.115 -167.072523382835 2
2.116 -168.392497382316 2
2.117 -169.728615764385 2
2.118 -171.081143453012 2
2.119 -172.450354212061 2
2.120 -173.836531095251 2
2.121 -175.239966927195 2
2.122 -176.660964818226 2
2.123 -178.096863173033 2
2.124 -179.541510896832 2
2.125 -180.9991599505 2
2.126 -182.470379499959 2
2.127 -183.955356240011 2
2.128 -185.454282074068 2
2.129 -186.970731374764 2
2.130 -188.4792174413 2
2.131 -190.00125053445 2
2.132 -191.553469082695 2
2.133 -193.125863234062 2
2.134 -194.738115351821 2
2.135 -196.377979736915 2
2.136 -198.040117461756 2
2.137 -199.745938417078 2
2.138 -201.506707831308 2
2.139 -203.301922483037 2
2.140 -205.13281130331 2
2.141 -206.958528363007 2
2.142 -208.805460684486 2
2.143 -210.67683272436 2
2.144 -212.567161592665 2
2.145 -214.436013883155 2
2.146 -216.317275638069 2
2.147 -218.182553626396 2
2.148 -220.014357563512 2
2.149 -221.815546569311 2
2.150 -223.657941976344 2
2.151 -225.543283463491 2
2.152 -227.473531476315 2
2.153 -229.450797816056 2
2.154 -231.477402974355 2
2.155 -233.555908184949 2
2.156 -235.68916727337 2
2.157 -237.880352773691 2
2.158 -240.133027599254 2
2.159 -242.45122297373 2
2.160 -244.83953411964 2
2.161 -247.303250460236 2
2.162 -249.803003749727 2
2.163 -252.355349244175 2
2.164 -254.929433382057 2
2.165 -257.549912445936 2
2.166 -260.222494834728 2
2.167 -262.916070799466 2
2.168 -265.617127401127 2
2.169 -268.35509714962 2
2.170 -271.131395201188 2
2.171 -274.014878603801 2
2.172 -276.97148189882 2
2.173 -280.001780622979 2
2.174 -283.10631069577 2
2.175 -286.390029823198 2
2.176 -289.809646159677 2
2.177 -293.556031919074 2
2.178 -298.007192209814 2
2.179 -308.805443073383 2
2.180 -319.683281900135 2
2.181 -330.971287540956 2
2.182 -342.369329069159 2
2.183 -353.911008988258 2
2.184 -365.631699593696 2
2.185 -377.538642053627 2
2.186 -389.43868720446 2
2.187 -401.33188238042 2
2.188 -413.248682123066 2
2.189 -425.172777841113 2
2.190 -437.105633067282 2
2.191 -449.047295126739 2
2.192 -460.997622251811 2
2.193 -472.956690182631 2
2.194 -484.924575995083 2
2.195 -496.901358136457 2
2.196 -508.897916457452 2
2.197 -521.034692942411 2
2.198 -533.204981053841 2
2.199 -545.470289070312 2
2.200 -557.837998174505 2
2.201 -570.319803303309 2
2.202 -579.354439683685 26
2.203 -581.782197720494 26
2.204 -584.039675171226 26
2.205 -586.282454395034 26
2.206 -588.50151470021 26
2.207 -590.645246679225 26
2.208 -592.810947566314 26
2.209 -594.973279554208 26
2.210 -597.130219311029 26
2.211 -599.280526696029 26
2.212 -601.539945356319 26
2.213 -603.704336458223 26
2.214 -605.805209793372 26
2.215 -608.046453313301 26
2.216 -610.330606642078 26
2.217 -612.664727288516 26
2.218 -614.862188441823 26
2.219 -617.036997434063 26
2.220 -619.234914169494 26
2.221 -621.417509069827 26
2.222 -623.587237137038 26
2.223 -625.745100405169 26
2.224 -627.892976381876 26
2.225 -630.033335566434 26
2.226 -632.062523418668 26
2.227 -634.083125108987 26
2.228 -636.149522040798 26
2.229 -638.207848008989 26
2.230 -640.259298467633 26
3.0 0 NaN
3.1 -1.6094379124341 3
3.2 -3.2188758248682 3
3.3 -4.8283137373023 3
3.4 -6.4377516497364 3
3.5 -8.0471895621705 3
3.6 -9.6566274746046 3
3.7 -11.2660653870387 3
3.8 -12.8755032994728 3
3.9 -14.4849412119069 3
3.10 -16.094379124341 3
3.11 -17.7038170367751 3
3.12 -19.3132549492092 3
3.13 -20.9226928616433 3
3.14 -22.5321307740774 3
3.15 -24.1415686865115 3
3.16 -25.7510065989456 3
3.17 -27.3604445113797 3
3.18 -28.9698824238138 3
3.19 -30.5793203362479 3
3.20 -32.188758248682 3
3.21 -33.7981961611161 3
3.22 -35.4076340735502 3
3.23 -37.0170719859843 3
3.24 -38.6265098984184 3
3.25 -40.2359478108525 3
3.26 -41.8453857232866 3
3.27 -43.4548236357207 3
3.28 -45.0642615481548 3
3.29 -46.6736994605889 3
3.30 -48.3015867459113 3
3.31 -49.9482701915131 3
3.32 -51.6141098718569 3
3.33 -53.2994799270524 3
3.34 -55.0047694034755 3
3.35 -56.7303831627358 3
3.36 -58.4565148057267 3
3.37 -60.1831646007908 3
3.38 -61.9008483580202 3
3.39 -63.6096457534004 3
3.40 -65.3096350593122 3
3.41 -67.0008931812977 3
3.42 -68.6834956935533 3
3.43 -70.3575168732047 3
3.44 -72.0230297334154 3
3.45 -73.6801060553769 3
3.46 -75.3288164192301 3
3.47 -76.9692302339588 3
3.48 -78.6014157663004 3
3.49 -80.2254401687123 3
3.50 -81.841369506433 3
3.51 -83.4492687836736 3
3.52 -85.0492019689753 3
3.53 -86.6412320197645 3
3.54 -88.2254209061383 3
3.55 -89.8018296339095 3
3.56 -91.3705182669404 3
3.57 -92.9315459487914 3
3.58 -94.4849709237118 3
3.59 -96.0308505569969 3
3.60 -97.5449028855111 3
3.61 -99.0281097185581 3
3.62 -100.481394099976 3
3.63 -101.904314854333 3
3.64 -103.297715979456 3
3.65 -104.662462626138 3
3.66 -106.0204529281 3
3.67 -107.371732227361 3
3.68 -108.723006224424 3
3.69 -110.070229893239 3
3.70 -111.408592721493 3
3.71 -112.737133436671 3
3.72 -114.061346756574 3
3.73 -115.383304178696 3
3.74 -116.705522423527 3
3.75 -118.028001559111 3
3.76 -119.342179757719 3
3.77 -120.648125358019 3
3.78 -121.945905582647 3
3.79 -123.234163925881 3
3.80 -124.512990199442 3
3.81 -125.782714877945 3
3.82 -127.043848192504 3
3.83 -128.296463326356 3
3.84 -129.540632226479 3
3.85 -130.77555752082 3
3.86 -132.00132387164 3
3.87 -133.218014404419 3
3.88 -134.425710749326 3
3.89 -135.624493081204 3
3.90 -136.81982604339 3
3.91 -138.011721493147 3
3.92 -139.200191206498 3
3.93 -140.388596908939 3
3.94 -141.581911459775 3
3.95 -142.776920921808 3
3.96 -143.966993439907 3
3.97 -145.152153267798 3
3.98 -146.332306878002 3
3.99 -147.508473809457 3
3.100 -148.684712818182 3
3.101 -149.829434674085 3
3.102 -150.940141887917 3
3.103 -152.023093441769 3
3.104 -153.068830402293 3
3.105 -154.084000322438 3
3.106 -155.081009003163 3
3.107 -156.051191093719 3
3.108 -156.991554764458 3
3.109 -157.914492467242 3
3.110 -158.820302672715 3
3.111 -159.7236230814 3
3.112 -160.614535172562 3
3.113 -161.492281666943 3
3.114 -162.362954794997 3
3.115 -163.242137707425 3
3.116 -164.13168002664 3
3.117 -165.031690194322 3
3.118 -165.942278946514 3
3.119 -166.863559387211 3
3.120 -167.795647065141 3
3.121 -168.73866005389 3
3.122 -169.69271903558 3
3.123 -170.656093394693 3
3.124 -171.624913352241 3
3.125 -172.601792047435 3
3.126 -173.587039719555 3
3.127 -174.580726999903 3
3.128 -175.582925722145 3
3.129 -176.595751185258 3
3.130 -177.61935482611 3
3.131 -178.682895940711 3
3.132 -179.798207394364 3
3.133 -180.956946715864 3
3.134 -182.179356208655 3
3.135 -183.456372547938 3
3.136 -184.782768980242 3
3.137 -186.18378937042 3
3.138 -187.675941704372 3
3.139 -189.238613199087 3
3.140 -190.877156668564 3
3.141 -192.54437820428 3
3.142 -194.27618866098 3
3.143 -196.080860531563 3
3.144 -197.9494531481 3
3.145 -199.81830543859 3
3.146 -201.699567193504 3
3.147 -203.564845181831 3
3.148 -205.396649118947 3
3.149 -207.197838124746 3
3.150 -209.040233531778 3
3.151 -210.925575018926 3
3.152 -212.855790058426 3
3.153 -214.832987278017 3
3.154 -216.859484166827 3
3.155 -218.937837789374 3
3.156 -221.070932023219 3
3.157 -223.261937820293 3
3.158 -225.51441621082 3
3.159 -227.832399415945 3
3.160 -230.220478634822 3
3.161 -232.683940196307 3
3.162 -235.183424497411 3
3.163 -237.735481356197 3
3.164 -240.309265279527 3
3.165 -242.929424389358 3
3.166 -245.601663935986 3
3.167 -248.294854599326 3
3.168 -250.995513307577 3
3.169 -253.73304699381 3
3.170 -256.508868348113 3
3.171 -259.391794864922 3
3.172 -262.34777024941 3
3.173 -265.37736372352 3
3.174 -268.481094522141 3
3.175 -271.763810112566 3
3.176 -275.182222533175 3
3.177 -278.926916724046 3
3.178 -283.3745497176 3
3.179 -293.04831003567 3
3.180 -302.726920506692 3
3.181 -312.490337154882 3
3.182 -322.346367796528 3
3.183 -332.320755985118 3
3.184 -342.438232335142 3
3.185 -352.698830900792 3
3.186 -362.954241045996 3
3.187 -373.204489617214 3
3.188 -383.472487784168 3
3.189 -393.74595111122 3
3.190 -404.025962634726 3
3.191 -414.31254310337 3
3.192 -424.605572395598 3
3.193 -434.905092368814 3
3.194 -445.211145427339 3
3.195 -455.523774533205 3
3.196 -465.850967056823 3
3.197 -476.279189847119 3
3.198 -486.730963646331 3
3.199 -497.248220250592 3
3.200 -507.833841541453 3
3.201 -518.492846465763 3
3.202 -529.237165051942 3
3.203 -540.059730363657 3
3.204 -550.976115792434 3
3.205 -561.999702962817 3
3.206 -573.145319640889 3
3.207 -584.327738521032 3
3.208 -591.262350307933 26
3.209 -593.507831454292 26
3.210 -595.75914910206 26
3.211 -598.02035219555 26
3.212 -600.297800187992 26
3.213 -602.477392575931 26
3.214 -604.58193834923 26
3.215 -606.845285169987 26
3.216 -609.158999544051 26
3.217 -611.535633782741 26
3.218 -613.744772929949 26
3.219 -615.93197703207 26
3.220 -618.153647217795 26
3.221 -620.363439169577 26
3.222 -622.565963702989 26
3.223 -624.764160692927 26
3.224 -626.963173330901 26
3.225 -629.170763964724 26
3.226 -631.214495970672 26
3.227 -633.250386909456 26
3.228 -635.374241480954 26
3.229 -637.505137797682 26
3.230 -639.650640380602 26
4.0 0 NaN
4.1 -1.6094379124341 4
4.2 -3.2188758248682 4
4.3 -4.8283137373023 4
4.4 -6.4377516497364 4
4.5 -8.0471895621705 4
4.6 -9.6566274746046 4
4.7 -11.2660653870387 4
4.8 -12.8755032994728 4
4.9 -14.4849412119069 4
4.10 -16.094379124341 4
4.11 -17.7038170367751 4
4.12 -19.3132549492092 4
4.13 -20.9226928616433 4
4.14 -22.5321307740774 4
4.15 -24.1415686865115 4
4.16 -25.7510065989456 4
4.17 -27.3604445113797 4
4.18 -28.9698824238138 4
4.19 -30.5793203362479 4
4.20 -32.188758248682 4
4.21 -33.7981961611161 4
4.22 -35.4076340735502 4
4.23 -37.0170719859843 4
4.24 -38.6265098984184 4
4.25 -40.2359478108525 4
4.26 -41.8453857232866 4
4.27 -43.4548236357207 4
4.28 -45.0642615481548 4
4.29 -46.6736994605889 4
4.30 -48.3015867459113 4
4.31 -49.9482701915131 4
4.32 -51.6141098718569 4
4.33 -53.2994799270524 4
4.34 -55.0047694034755 4
4.35 -56.7303831627358 4
4.36 -58.4565148057267 4
4.37 -60.1831646007908 4
4.38 -61.9008483580202 4
4.39 -63.6096457534004 4
4.40 -65.3096350593122 4
4.41 -67.0008931812977 4
4.42 -68.6834956935533 4
4.43 -70.3575168732047 4
4.44 -72.0230297334154 4
4.45 -73.6801060553769 4
4.46 -75.3288164192301 4
4.47 -76.9692302339588 4
4.48 -78.6014157663004 4
4.49 -80.2254401687123 4
4.50 -81.841369506433 4
4.51 -83.4492687836736 4
4.52 -85.0492019689753 4
4.53 -86.6412320197645 4
4.54 -88.2254209061383 4
4.55 -89.8018296339095 4
