key prob_value origin
1.35 -131.408519340052 1
1.36 -134.332712686874 1
1.37 -137.218774477792 1
1.38 -140.069020792763 1
1.39 -142.89009290306 1
1.40 -145.684391770567 1
1.41 -148.453162801815 1
1.42 -151.194055853088 1
1.43 -153.90366147842 1
1.44 -156.598080406527 1
1.45 -159.282442682941 1
1.46 -161.958815671728 1
1.47 -164.644256284707 1
1.48 -167.342278862043 1
1.49 -170.051623614269 1
1.50 -172.771515568564 1
1.51 -175.50206687358 1
1.52 -178.243393135336 1
1.53 -180.98532960079 1
1.54 -183.716978113848 1
1.55 -186.43864743934 1
1.56 -189.150436369337 1
1.57 -191.852449182541 1
1.58 -194.545043133151 1
1.59 -197.228306014996 1
1.60 -199.902182325314 1
1.61 -202.580207484548 1
1.62 -205.261737952802 1
1.63 -207.940053206522 1
1.64 -210.582231972621 1
1.65 -213.189256642903 1
1.66 -215.767395625672 1
1.67 -218.317940949569 1
1.68 -220.840977265699 1
1.69 -223.333339956282 1
1.70 -225.794854837114 1
1.71 -228.2258504276 1
1.72 -230.629355809755 1
1.73 -233.015295995459 1
1.74 -235.383932833344 1
1.75 -237.732069632966 1
1.76 -240.058735267492 1
1.77 -242.362293390293 1
1.78 -244.641009225591 1
1.79 -246.882903727992 1
1.80 -249.089763130671 1
1.81 -251.262773456608 1
1.82 -253.391418265901 1
1.83 -255.479229881701 1
1.84 -257.504608568679 1
1.85 -259.46490481526 1
1.86 -261.363845065365 1
1.87 -263.209277184301 1
1.88 -265.003818246254 1
1.89 -266.749917836976 1
1.90 -268.448885010451 1
1.91 -270.079506863893 1
1.92 -271.643254845425 1
1.93 -273.144322120952 1
1.94 -274.619392759797 1
1.95 -276.069144234279 1
1.96 -277.492842922841 1
1.97 -278.891329140432 1
1.98 -280.265221785724 1
1.99 -281.615111212645 1
1.100 -282.941581633178 1
1.101 -284.24516897033 1
1.102 -285.525559871323 1
1.103 -286.780977535961 1
1.104 -288.008529209735 1
1.105 -289.208970400674 1
1.106 -290.383113613444 1
1.107 -291.531632545725 1
1.108 -292.65520926352 1
1.109 -293.768646140034 1
1.110 -294.868482356365 1
1.111 -295.938585628486 1
1.112 -296.984772821002 1
1.113 -298.009712610724 1
1.114 -299.036207681621 1
1.115 -300.071364614378 1
1.116 -301.104256110093 1
1.117 -302.142110402236 1
1.118 -303.175173307511 1
1.119 -304.198613315669 1
1.120 -305.210890745717 1
1.121 -306.242227487988 1
1.122 -307.294569391528 1
1.123 -308.367959013431 1
1.124 -309.443545326187 1
1.125 -310.521186185139 1
1.126 -311.603045776673 1
1.127 -312.688502154408 1
1.128 -313.777552268702 1
1.129 -314.870203153028 1
1.130 -315.966431677937 1
1.131 -317.066249155251 1
1.132 -318.170586014336 1
1.133 -319.279988224575 1
1.134 -320.403776614073 1
1.135 -321.54216085378 1
1.136 -322.695443492743 1
1.137 -323.86384977228 1
1.138 -325.047567462846 1
1.139 -326.235348578008 1
1.140 -327.433811701769 1
1.141 -328.67388081305 1
1.142 -329.956025293589 1
1.143 -331.27924537219 1
1.144 -332.628388981131 1
1.145 -333.996659087882 1
1.146 -335.400489754211 1
1.147 -336.827563457281 1
1.148 -338.297702785519 1
1.149 -339.822289602488 1
1.150 -341.408732985487 1
1.151 -343.028019814261 1
1.152 -344.681444005586 1
1.153 -346.371087151662 1
1.154 -348.108633128802 1
1.155 -349.896771699604 1
1.156 -351.734078537193 1
1.157 -353.626441605268 1
1.158 -355.575345751804 1
1.159 -357.584036860232 1
1.160 -359.656378321432 1
1.161 -361.796038249698 1
1.162 -364.007236965164 1
1.163 -366.294597066465 1
1.164 -368.637975766899 1
1.165 -371.04069946673 1
1.166 -373.50583927569 1
1.167 -376.033290865274 1
1.168 -378.627000850254 1
1.169 -381.295446316843 1
1.170 -384.016046090265 1
1.171 -386.736967532082 1
1.172 -389.457935267257 1
1.173 -392.178763775299 1
1.174 -394.899453076488 1
1.175 -397.623913872689 1
1.176 -400.351482335668 1
1.177 -403.082168153132 1
1.178 -405.802367774466 1
1.179 -408.495835337038 1
1.180 -411.161433387677 1
1.181 -413.800424307803 1
1.182 -416.412759921021 1
1.183 -418.998839200662 1
1.184 -421.550794808875 1
1.185 -424.069093970249 1
1.186 -426.554824489561 1
1.187 -429.005047746461 1
1.188 -431.424161939669 1
1.189 -433.813340316069 1
1.190 -436.173438396147 1
1.191 -438.509641850851 1
1.192 -440.821883244652 1
1.193 -443.110769412708 1
1.194 -445.385822457974 1
1.195 -447.646655787809 1
1.196 -449.898273940103 1
1.197 -452.144098887287 1
1.198 -454.384277508331 1
1.199 -456.618807688622 1
1.200 -458.849625513442 1
1.201 -461.076744713418 1
1.202 -463.300570944101 1
1.203 -465.520434949977 1
1.204 -467.736352368334 1
1.205 -469.949425576974 1
1.206 -472.159662642489 1
1.207 -474.367071585844 1
1.208 -476.570598628181 1
1.209 -478.782701871278 1
1.210 -481.004325240593 1
1.211 -483.236686515604 1
1.212 -485.486366127322 1
1.213 -487.768414318899 1
1.214 -490.071856026682 1
1.215 -492.393107871575 1
1.216 -494.728854884272 1
1.217 -497.078715566436 1
1.218 -499.442092400486 1
1.219 -501.819167752053 1
1.220 -504.195862808714 1
1.221 -506.567747480431 1
1.222 -508.945008519211 1
1.223 -511.299795526337 1
1.224 -513.652085591241 1
1.225 -516.006141109819 1
1.226 -518.343789723325 1
1.227 -520.66641003949 1
1.228 -522.962611667145 1
1.229 -525.232113004755 1
1.230 -527.487126822546 1
1.231 -529.727860014928 1
1.232 -531.954283404099 1
1.233 -534.16834641906 1
1.234 -536.341734043084 1
1.235 -538.472316535875 1
1.236 -540.561831634519 1
1.237 -542.61131407294 1
1.238 -544.615504799214 1
1.239 -546.586969019051 1
1.240 -548.526176930665 1
1.241 -550.433286385078 1
1.242 -552.305337965576 1
1.243 -554.132796389946 1
1.244 -555.925279568321 1
1.245 -557.686446475594 1
1.246 -559.421711835549 1
1.247 -561.139291194069 1
1.248 -562.83953736962 1
1.249 -564.53366607565 1
1.250 -566.229149351936 1
1.251 -567.937207041256 1
1.252 -569.661890664299 1
1.253 -571.40365641163 1
1.254 -573.150945518602 1
1.255 -574.896384731658 1
1.256 -576.642701104776 1
1.257 -578.398922381697 1
1.258 -580.173342985983 1
1.259 -581.962637738979 1
1.260 -583.762090583777 1
1.261 -585.570093970198 1
1.262 -587.385624212842 1
1.263 -589.207630653094 1
1.264 -591.062058171678 1
1.265 -592.960190398737 1
1.266 -594.896548277804 1
1.267 -596.866320913333 1
1.268 -598.898347675387 1
1.269 -600.976622571682 1
1.270 -603.101136661338 1
1.271 -605.27457211745 1
1.272 -607.500065921674 1
1.273 -609.782150550941 1
1.274 -612.123325063312 1
1.275 -614.527566110854 1
1.276 -616.993340394444 1
1.277 -619.509344984491 1
1.278 -622.077771411814 1
1.279 -624.675482669756 1
1.280 -627.302174428039 1
1.281 -629.930951635853 1
1.282 -632.537250419 1
1.283 -635.156395544895 1
1.284 -637.784945796007 1
1.285 -640.437181071243 1
1.286 -643.124732193504 1
1.287 -645.82258594049 1
1.288 -648.527590419258 1
1.289 -651.2545103547 1
1.290 -654.012291440458 1
1.291 -656.806650245348 1
1.292 -659.64617721487 1
1.293 -662.531480728768 1
1.294 -665.447165501377 1
1.295 -668.370190718863 1
1.296 -671.332199892847 1
1.297 -674.365061079037 1
1.298 -677.407333201411 1
1.299 -680.46792066705 1
2.0 0 NaN
2.1 -6.99981696521783 2
2.2 -14.2048331991686 2
2.3 -21.6712510878525 2
2.4 -29.3351582526205 2
2.5 -37.1563735011872 2
2.6 -45.1073362707504 2
2.7 -53.1680075863366 2
2.8 -61.3231920210067 2
2.9 -69.5609712462484 2
2.10 -77.8716267958717 2
2.11 -86.2481946265944 2
2.12 -94.6841421718365 2
2.13 -103.173953025998 2
2.14 -111.668472862177 2
2.15 -120.167030224682 2
2.16 -128.6691444968 2
2.17 -137.140795213008 2
2.18 -145.585935021237 2
2.19 -154.007798825821 2
2.20 -156.19792273088 11
2.21 -158.374406337448 11
2.22 -160.586033811419 11
2.23 -162.781389326605 11
2.24 -165.002553471141 11
2.25 -167.247091059046 11
2.26 -169.513013937453 11
2.27 -171.798391710061 11
2.28 -174.101514393194 11
2.29 -176.4210651845 11
2.30 -178.535868493924 11
2.31 -180.621183126061 11
2.32 -182.509435756932 11
2.33 -183.704709913891 11
2.34 -185.661657193066 11
2.35 -187.857063295763 11
2.36 -190.17579647932 11
2.37 -192.597178230888 11
2.38 -195.109435966322 11
2.39 -197.717663419134 11
2.40 -200.403165305039 11
2.41 -203.164574189991 11
2.42 -205.990423670086 11
2.43 -208.88090601997 11
2.44 -211.862391434 11
2.45 -214.935495675566 11
2.46 -218.098683212476 11
2.47 -221.360790633687 11
2.48 -224.651529456351 11
2.49 -227.912556469073 2
2.50 -231.129527708124 2
2.51 -234.304302458485 2
2.52 -237.438589411358 2
2.53 -240.529655252506 2
2.54 -243.564129010834 2
2.55 -246.545134263281 2
2.56 -249.475385374252 2
2.57 -252.357341814417 2
2.58 -255.193487401308 2
2.59 -257.985829160145 2
2.60 -260.73778067906 2
2.61 -263.481990522278 2
2.62 -266.222054398464 2
2.63 -268.989207587445 2
2.64 -271.774653563597 2
2.65 -274.578407752712 2
2.66 -277.404137515221 2
2.67 -280.252877063633 2
2.68 -283.124234474289 2
2.69 -286.012929141716 2
2.70 -288.917573171765 2
2.71 -291.837455299008 2
2.72 -294.77643895291 2
2.73 -297.743090851118 2
2.74 -300.738120965374 2
2.75 -303.755529525129 2
2.76 -306.793010328324 2
2.77 -309.846548820727 2
2.78 -312.911446922082 2
2.79 -315.98199046025 2
2.80 -319.059465460453 2
2.81 -322.143920303402 2
2.82 -325.261425724881 2
2.83 -328.417913744248 2
2.84 -331.629452363271 2
2.85 -334.898288104289 2
2.86 -338.227866375648 2
2.87 -341.622840535809 2
2.88 -345.08730249351 2
2.89 -348.626440446642 2
2.90 -352.246054221291 2
2.91 -355.869677370601 2
2.92 -359.496498559658 2
2.93 -363.126528048743 2
2.94 -366.790030337168 2
2.95 -370.488180659531 2
2.96 -374.219391054626 2
2.97 -377.984781324485 2
2.98 -381.785557809726 2
2.99 -385.623018775719 2
2.100 -389.498571384261 2
2.101 -393.413724264364 2
2.102 -397.246795512352 1
2.103 -398.561584183279 1
2.104 -399.871925726096 1
2.105 -401.157594123032 1
2.106 -402.419747709014 1
2.107 -403.659662556926 1
2.108 -404.878590645091 1
2.109 -406.108769639458 1
2.110 -407.341143462849 1
2.111 -408.577827499949 1
2.112 -409.649496561976 1
2.113 -410.698502940054 1
2.114 -411.748231068676 1
2.115 -412.806610732773 1
2.116 -413.867788665007 1
2.117 -414.93044636736 1
2.118 -416.010281738068 1
2.119 -417.086279549462 1
2.120 -418.155006038691 1
2.121 -419.227328762933 1
2.122 -420.325799813723 1
2.123 -421.449751559476 1
2.124 -422.578491103976 1
2.125 -423.712591610487 1
2.126 -424.853771559569 1
2.127 -426.0028510359 1
2.128 -427.160365413912 1
2.129 -428.327068669673 1
2.130 -429.503847603433 1
2.131 -430.691936263447 1
2.132 -431.895773092146 1
2.133 -433.117534238703 1
2.134 -434.127552576714 1
2.135 -435.160946045128 1
2.136 -436.217136949997 1
2.137 -437.29447158763 1
2.138 -438.392276117741 1
2.139 -439.565031703406 1
2.140 -440.745693740083 1
2.141 -441.930535450299 1
2.142 -443.204576660064 1
2.143 -444.518962897578 1
2.144 -445.858297749811 1
2.145 -447.215482928297 1
2.146 -448.607975594912 1
2.147 -450.023238091346 1
2.148 -451.393438592928 1
2.149 -452.819821894036 1
2.150 -454.306052517625 1
2.151 -455.871280533361 1
2.152 -457.469451603498 1
2.153 -459.103186161761 1
2.154 -460.730605887683 1
2.155 -462.409633646713 1
2.156 -464.141925928038 1
2.157 -465.941693699559 1
2.158 -467.787118699082 1
2.159 -469.690324227457 1
2.160 -471.655368806675 1
2.161 -473.723190071848 1
2.162 -475.858322687122 1
2.163 -478.064924467082 1
2.164 -480.386310608899 1
2.165 -482.764914789416 1
2.166 -485.203702714983 1
2.167 -487.702394228082 1
2.168 -490.264390539022 1
2.169 -492.776575797199 1
2.170 -495.327913837697 1
2.171 -497.945112292217 1
2.172 -500.571770457327 1
2.173 -503.206254814142 1
2.174 -505.847487600601 1
2.175 -508.495307428984 1
2.176 -511.151739845532 1
2.177 -513.815614481495 1
2.178 -516.502458423417 1
2.179 -519.162996798734 1
2.180 -521.799038119438 1
2.181 -524.41056574948 1
2.182 -526.997172814638 1
2.183 -529.559586486147 1
2.184 -532.105961065928 1
2.185 -534.61896789815 1
2.186 -537.099769213107 1
2.187 -539.544824465751 1
2.188 -541.95957999678 1
2.189 -544.344707261213 1
2.190 -546.700999420341 1
2.191 -548.905569121152 1
2.192 -551.10520812677 1
2.193 -553.297457960761 1
2.194 -555.492291592195 1
2.195 -557.679837238136 1
2.196 -559.872322883219 1
2.197 -562.060793498905 1
2.198 -564.247188904154 1
2.199 -566.44070417715 1
2.200 -568.660589450396 1
2.201 -570.876973749537 1
2.202 -573.090157015557 1
2.203 -575.299593917831 1
2.204 -577.505272714405 1
2.205 -579.708176067072 1
2.206 -581.908402402406 1
2.207 -584.105955545571 1
2.208 -586.30029992785 1
2.209 -588.516143679155 1
2.210 -590.740943463957 1
2.211 -592.975681679208 1
2.212 -595.222960369729 1
2.213 -597.490980583877 1
2.214 -599.789138416667 1
2.215 -602.108243327388 1
2.216 -604.444617243811 1
2.217 -606.7955910675 1
2.218 -609.160641979416 1
2.219 -611.539441926839 1
2.220 -613.937564738188 1
2.221 -616.39741536797 1
2.222 -618.860165733595 1
2.223 -621.335891205102 1
2.224 -623.78753628132 1
2.225 -626.249391505512 1
2.226 -628.705844631615 1
2.227 -631.157065271207 1
2.228 -633.606902804572 1
2.229 -636.046067152969 1
2.230 -638.394619239788 1
2.231 -640.735473387215 1
2.232 -643.069349525184 1
2.233 -645.401853891168 1
2.234 -647.722065208191 1
2.235 -650.007326011815 1
2.236 -652.263880484747 1
2.237 -654.497124315173 1
2.238 -656.708364374794 1
2.239 -658.577498545961 1
2.240 -660.428909867876 1
2.241 -662.259390281881 1
2.242 -664.06191198976 1
2.243 -665.821694597273 1
2.244 -667.559882483557 1
2.245 -669.273758777506 1
2.246 -670.96978218041 1
2.247 -672.658659520021 1
2.248 -674.331839947397 1
2.249 -675.749676929028 1
2.250 -677.217191339711 1
2.251 -678.844766833065 1
2.252 -680.546823370559 1
2.253 -682.193661255205 1
2.254 -683.868447751563 1
2.255 -685.530234503676 1
2.256 -687.181082947486 1
2.257 -688.874847540388 1
2.258 -690.586132245875 1
2.259 -692.305281152494 1
2.260 -694.03690380843 1
2.261 -695.77721029687 1
2.262 -697.526592615829 1
2.263 -699.285586095879 1
2.264 -701.090925242828 1
2.265 -702.9109238448 1
2.266 -704.783634103463 1
2.267 -706.705278926159 1
2.268 -708.663542832235 1
2.269 -710.704839822324 1
2.270 -712.796790262562 1
2.271 -714.935339080736 1
2.272 -717.123248070593 1
2.273 -719.36388463048 1
2.274 -721.661104019757 1
2.275 -724.017715194004 1
2.276 -726.436156063837 1
2.277 -728.912744982802 1
2.278 -731.439514554806 1
2.279 -734.103659753829 1
2.280 -736.805427669257 1
2.281 -739.465184131278 1
2.282 -742.088081201992 1
2.283 -744.738275096968 1
2.284 -747.398040787698 1
2.285 -750.089841528792 1
2.286 -752.827531399637 1
2.287 -755.564667013652 1
2.288 -758.30870276795 1
2.289 -761.08320406586 1
2.290 -763.899327504384 1
2.291 -766.764744652032 1
2.292 -769.689594495379 1
3.0 0 NaN
3.1 -3.85299808019374 3
3.2 -7.91119542912039 3
3.3 -12.2307944327802 3
3.4 -16.7624967343098 3
3.5 -21.465600495996 3
3.6 -26.3120527481985 3
3.7 -31.281349174039 3
3.8 -36.3578537782551 3
3.9 -41.5292431217556 3
3.10 -46.7854935286234 3
3.11 -52.118813538893 3
3.12 -57.5223324045516 3
3.13 -62.9902113476821 3
3.14 -68.5188750322175 3
3.15 -74.1085851170054 3
3.16 -79.7564412734914 3
3.17 -85.4585517888653 3
3.18 -91.2126675289391 3
3.19 -97.0160187349251 3
3.20 -102.866106487107 3
3.21 -108.760664861085 3
3.22 -114.697629754179 3
3.23 -120.614734403814 3
3.24 -126.558379179639 3
3.25 -132.537598547198 3
3.26 -138.550925344341 3
3.27 -144.596999867107 3
3.28 -150.674554107211 3
3.29 -156.782411304735 3
3.30 -163.267877739687 3
3.31 -170.369468016146 3
3.32 -177.92820061702 3
3.33 -185.44684950427 3
3.34 -187.793442884726 11
3.35 -190.152462792258 11
3.36 -192.576850310194 11
3.37 -195.070037667588 11
3.38 -197.633369763075 11
3.39 -200.277737979418 11
3.40 -202.992016293883 11
3.41 -205.776672428722 11
3.42 -208.622946334869 11
3.43 -211.531463528711 11
3.44 -214.52657294584 11
3.45 -217.522265972358 11
3.46 -220.724020051245 11
3.47 -224.009382613279 11
3.48 -227.307767494584 11
3.49 -230.626601186146 11
3.50 -233.966745707109 12
3.51 -237.329635633878 12
3.52 -240.71564851125 12
3.53 -244.171868094984 12
3.54 -247.663479862993 12
3.55 -251.159193368115 12
3.56 -254.711623904284 12
3.57 -258.323672134069 12
3.58 -261.998899009191 12
3.59 -265.741042317689 12
3.60 -269.554478741654 12
3.61 -273.459363031514 12
3.62 -277.372576138355 12
3.63 -281.305173732445 12
3.64 -285.260075428269 12
3.65 -289.221579872426 12
3.66 -293.19293990474 12
3.67 -297.176977483015 12
3.68 -301.173115190264 12
3.69 -305.17525692225 12
3.70 -308.477914445059 20
3.71 -311.209436305936 20
3.72 -313.945510257561 20
3.73 -316.693737951847 20
3.74 -319.454186026111 20
3.75 -322.283875731827 20
3.76 -325.012398375306 20
3.77 -327.75092448714 20
3.78 -330.496505262885 20
3.79 -333.228200797702 20
3.80 -335.977942987457 20
3.81 -338.71820932049 20
3.82 -341.44301058618 20
3.83 -344.144873254397 20
3.84 -346.839983666295 20
3.85 -349.604357052823 20
3.86 -352.393916950728 20
3.87 -355.204190160803 20
3.88 -358.040978658328 20
3.89 -360.905405495633 20
3.90 -363.798514553084 20
3.91 -366.68484143573 20
3.92 -369.610709916228 20
3.93 -372.577791757422 20
3.94 -375.57133900593 20
3.95 -378.593150960965 20
3.96 -381.641554803037 20
3.97 -384.717383988436 20
3.98 -387.821401686271 20
3.99 -390.954425138228 20
3.100 -394.11733028224 20
3.101 -397.311035740907 20
3.102 -399.86890070507 1
3.103 -401.174471860038 1
3.104 -402.474380370852 1
3.105 -403.748494867867 1
3.106 -405.031190963361 1
3.107 -406.294964569353 1
3.108 -407.54196619684 1
3.109 -408.658024698274 1
3.110 -409.815897460471 1
3.111 -410.974247262999 1
3.112 -412.129645914006 1
3.113 -413.091878569255 1
3.114 -414.012083473196 1
3.115 -414.514560421684 1
3.116 -415.437423687369 1
3.117 -416.400889893811 1
3.118 -417.419255314857 1
3.119 -418.429754739519 1
3.120 -419.429748976061 1
3.121 -420.386573833872 1
3.122 -421.365285726134 1
3.123 -422.366738592311 1
3.124 -423.424316086276 1
3.125 -424.48420886917 1
3.126 -425.548201387681 1
3.127 -426.630436026077 1
3.128 -427.716261545967 1
3.129 -428.805678710732 1
3.130 -429.898683763175 1
3.131 -430.995266008981 1
3.132 -432.095757755764 1
3.133 -433.20095643441 1
3.134 -434.254617574926 1
3.135 -435.325607877251 1
3.136 -436.418612234871 1
3.137 -437.528485072659 1
3.138 -438.655281649942 1
3.139 -439.878334902806 1
3.140 -441.064837320815 1
3.141 -442.257177128783 1
3.142 -443.491003676704 1
3.143 -444.812391109281 1
3.144 -446.159912462295 1
3.145 -447.745710113179 1
3.146 -449.181166278369 1
3.147 -450.632261138885 1
3.148 -452.027798719435 1
3.149 -453.477478800135 1
3.150 -454.985807762891 1
3.151 -456.589330171746 1
3.152 -458.22591674516 1
3.153 -459.898473580168 1
3.154 -461.546488714901 1
3.155 -463.24420693735 1
3.156 -464.992417518586 1
3.157 -466.72989851014 1
3.158 -468.578096288634 1
3.159 -470.483886090745 1
3.160 -472.451296893644 1
3.161 -474.519357675577 1
3.162 -476.654729159085 1
3.163 -478.86157243469 1
3.164 -481.196615695712 1
3.165 -483.590066326458 1
3.166 -486.045058457985 1
3.167 -488.564696264658 1
3.168 -491.149758202364 1
3.169 -493.75286380761 1
3.170 -496.425345906587 1
3.171 -499.152023799063 1
3.172 -501.878997349806 1
3.173 -504.606011230786 1
3.174 -507.332922663312 1
3.175 -510.061113589758 1
3.176 -512.792889905183 1
3.177 -515.527827798839 1
3.178 -518.301318348845 1
3.179 -521.06449188816 1
3.180 -523.800046142459 1
3.181 -526.510575880871 1
3.182 -529.197058327745 1
3.183 -531.858631754238 1
3.184 -534.533921102246 1
3.185 -537.183702574682 1
3.186 -539.810023470677 1
3.187 -542.532788612673 1
3.188 -545.106154895982 1
3.189 -547.668848223285 1
3.190 -550.225517191499 1
3.191 -552.4757719673 1
3.192 -554.710599689905 1
3.193 -556.930969954252 1
3.194 -558.690756841191 1
3.195 -560.616281444027 1
3.196 -562.653901884131 1
3.197 -564.724513307109 1
3.198 -566.817017376162 1
3.199 -568.7727402474 1
3.200 -570.88131400565 1
3.201 -573.000280366608 1
3.202 -575.127492183638 1
3.203 -577.329441309065 1
3.204 -579.527896588918 1
3.205 -581.72367643884 1
3.206 -583.917009608598 1
3.207 -586.107888773118 1
3.208 -588.296186011024 1
3.209 -590.490380020602 1
3.210 -592.693537537409 1
3.211 -594.90672183448 1
3.212 -597.132926646641 1
3.213 -599.36584536207 1
3.214 -601.580418969872 1
3.215 -603.80569954885 1
3.216 -606.043851146975 1
3.217 -608.346145136525 1
3.218 -610.697921041905 1
3.219 -613.063216574468 1
3.220 -615.441661020649 1
3.221 -617.829322300674 1
3.222 -620.212378050984 1
3.223 -622.600761873727 1
3.224 -625.013806711012 1
3.225 -627.429670873661 1
3.226 -629.838667583508 1
3.227 -632.234309643696 1
3.228 -634.616670290266 1
3.229 -637.079055728932 1
3.230 -639.435439189021 1
3.231 -641.785608103253 1
3.232 -644.130568131025 1
3.233 -646.279388135781 1
3.234 -648.482159338837 1
3.235 -650.64155202396 1
3.236 -652.758319888907 1
3.237 -654.833814313406 1
3.238 -656.864770591477 1
3.239 -658.742916281072 1
3.240 -660.602123632116 1
3.241 -662.439865062018 1
3.242 -664.252838899413 1
3.243 -666.129204528814 1
3.244 -668.016932916508 1
3.245 -669.892106742132 1
3.246 -671.7580160625 1
3.247 -672.962355445181 1
3.248 -674.311727592404 1
3.249 -675.82754223102 1
3.250 -677.368268937827 1
3.251 -678.9355703581 1
3.252 -680.591857082621 1
3.253 -682.290072156966 1
3.254 -684.009714335039 1
3.255 -685.726930618085 1
